ACC,YI,XI,DS_YI,DS_XI,SLOPE
2,116,62,115,62,32.40
2,116,63,115,63,32.68
2,116,64,115,64,33.25
2,116,65,115,65,33.16
2,116,66,115,66,32.08
2,116,67,115,67,30.54
2,116,68,115,68,29.39
2,117,58,116,58,29.65
2,117,59,116,59,29.98
2,117,60,116,60,30.29
2,117,61,116,61,29.78
3,50,80,50,81,16.32
3,50,84,51,85,6.97
3,51,80,51,81,21.35
3,52,73,52,74,11.22
3,52,78,52,79,24.98
3,52,90,53,91,4.73
3,53,82,53,83,13.64
3,54,74,54,75,26.99
3,54,87,55,88,11.76
3,54,89,55,89,16.12
3,55,81,55,82,22.69
3,55,96,56,97,9.56
3,56,84,56,85,16.17
3,56,95,57,96,10.77
3,57,81,57,82,26.21
3,57,94,58,95,10.65
3,58,83,58,84,24.73
3,58,90,59,89,11.51
3,58,98,59,99,11.39
3,59,60,59,61,39.46
3,59,95,60,96,17.76
3,59,97,60,98,11.87
3,59,103,60,104,6.31
3,60,68,61,69,36.85
3,60,74,61,75,34.08
3,60,78,61,79,23.15
3,60,79,61,80,24.56
3,60,84,60,85,20.69
3,60,87,61,88,8.27
3,60,105,61,106,4.82
3,61,63,61,64,40.15
3,61,70,62,71,33.88
3,61,77,62,78,25.31
3,61,81,62,82,27.09
3,61,82,61,83,22.54
3,61,103,62,104,6.33
3,62,58,63,58,33.39
3,62,64,62,65,38.63
3,62,72,63,73,33.78
3,62,73,63,74,32.43
3,62,79,63,80,22.29
3,62,94,63,94,21.07
3,62,96,63,97,12.49
3,62,97,63,98,11.16
3,63,65,63,66,36.88
3,64,66,64,67,36.37
3,64,92,65,92,19.96
3,64,96,65,96,14.01
3,65,67,65,68,36.86
3,65,93,66,93,20.22
3,66,55,66,56,37.23
3,66,61,67,61,29.71
3,66,67,66,68,37.02
3,66,100,67,100,6.92
3,66,103,67,104,6.26
3,66,104,67,104,5.32
3,67,56,67,57,36.51
3,67,62,68,62,34.73
3,67,68,67,69,37.97
3,67,85,66,86,14.91
3,67,89,67,90,16.88
3,67,110,68,110,1.94
3,68,55,68,56,38.00
3,68,63,69,63,36.44
3,68,69,68,70,35.61
3,68,77,67,78,21.72
3,68,78,67,79,21.99
3,68,79,67,79,21.88
3,68,88,68,89,17.03
3,68,112,69,112,1.07
3,69,57,69,58,35.02
3,69,64,70,64,36.61
3,69,69,68,70,37.38
3,69,88,69,89,16.73
3,70,59,70,60,37.53
3,70,85,71,85,19.35
3,70,93,70,94,12.23
3,70,103,71,104,8.05
3,70,107,71,106,10.30
3,71,51,72,51,26.80
3,71,53,72,54,35.61
3,71,62,71,63,34.60
3,72,56,73,57,32.05
3,72,59,73,60,38.58
3,72,65,73,64,35.33
3,72,99,73,99,16.55
3,72,106,73,105,11.79
3,73,56,74,57,31.14
3,73,58,73,59,29.96
3,73,65,74,65,29.06
3,73,87,74,87,20.79
3,73,94,73,95,15.03
3,73,106,74,105,12.51
3,74,55,75,56,31.15
3,74,82,75,83,28.29
3,74,89,75,89,15.63
3,74,94,75,95,13.74
3,74,101,75,101,19.69
3,74,107,75,106,12.22
3,75,52,76,53,32.48
3,75,53,76,54,31.01
3,75,55,76,56,32.70
3,75,63,75,64,35.45
3,75,73,76,74,38.54
3,75,74,76,75,38.15
3,75,78,76,78,32.79
3,75,81,76,82,24.50
3,75,88,76,88,18.75
3,75,93,75,94,12.38
3,75,107,76,106,13.27
3,76,49,77,50,29.52
3,76,52,77,53,31.37
3,76,64,76,65,37.22
3,76,67,77,67,35.87
3,76,68,77,68,36.94
3,76,73,77,74,38.66
3,76,83,77,84,34.60
3,76,87,77,88,16.82
3,76,91,77,91,19.50
3,76,107,77,106,13.87
3,77,45,78,45,15.37
3,77,52,78,53,30.21
3,77,61,78,62,29.09
3,77,65,77,66,31.75
3,77,79,78,79,24.92
3,77,90,78,90,16.71
3,77,111,78,110,8.09
3,78,46,79,47,21.45
3,78,66,78,67,30.59
3,78,74,79,75,31.72
3,78,80,79,80,26.69
3,78,87,79,88,14.54
3,78,92,79,92,18.04
3,78,94,79,94,25.08
3,78,108,79,107,12.60
3,79,44,80,45,17.57
3,79,53,80,54,31.17
3,79,62,80,63,28.67
3,79,74,80,75,30.14
3,79,84,79,85,22.25
3,79,95,80,96,16.74
3,79,105,80,105,23.86
3,79,108,80,107,14.59
3,80,62,81,63,28.19
3,80,73,81,74,24.01
3,80,109,81,108,13.48
3,81,42,82,42,17.29
3,81,43,82,44,19.34
3,81,62,82,63,27.37
3,81,83,81,84,13.87
3,81,109,82,108,13.06
3,81,117,82,117,10.59
3,82,48,83,48,31.41
3,82,80,82,81,20.37
3,82,86,82,87,10.57
3,82,94,82,95,9.19
3,82,109,83,108,17.05
3,83,47,84,48,31.88
3,83,53,84,53,26.91
3,83,78,83,79,23.20
3,83,88,83,89,10.98
3,83,109,84,108,23.37
3,83,115,84,115,15.76
3,84,54,85,55,21.54
3,84,69,83,70,20.42
3,84,89,84,90,9.92
3,84,102,85,103,11.82
3,84,112,85,111,19.08
3,85,34,86,35,30.76
3,85,36,86,37,33.51
3,85,80,85,81,21.44
3,85,108,86,108,31.17
3,85,118,86,119,7.90
3,86,38,87,39,26.23
3,86,44,87,45,24.23
3,86,66,85,66,16.01
3,86,74,87,75,23.18
3,86,85,86,86,9.70
3,86,114,87,113,13.68
3,87,27,87,28,31.21
3,87,50,88,51,16.48
3,87,73,87,74,23.78
3,87,86,87,87,9.68
3,87,98,86,99,12.93
3,87,102,86,103,17.15
3,87,103,86,104,21.50
3,87,104,86,105,21.96
3,87,112,88,112,35.74
3,88,28,88,29,34.33
3,88,96,87,97,11.66
3,88,99,87,100,12.94
3,88,100,87,101,13.88
3,88,105,87,105,19.97
3,88,114,89,114,37.66
3,89,30,89,31,33.67
3,89,38,89,39,18.87
3,89,75,89,76,22.61
3,89,83,89,84,16.06
3,89,106,88,107,15.67
3,89,107,88,108,17.24
3,90,37,90,38,26.57
3,90,71,91,72,22.85
3,90,72,91,73,22.75
3,90,86,89,86,15.17
3,90,118,91,118,25.89
3,91,31,91,32,42.35
3,91,42,90,43,18.79
3,91,44,91,45,17.83
3,91,51,90,51,25.78
3,91,69,92,70,25.71
3,91,70,92,71,24.18
3,91,71,92,72,22.29
3,91,84,90,85,14.59
3,91,94,91,95,7.16
3,91,98,91,99,9.16
3,92,40,91,41,33.24
3,92,45,91,46,29.53
3,92,48,91,48,23.77
3,92,67,93,68,25.56
3,92,68,93,69,25.95
3,92,69,92,70,22.66
3,92,88,91,89,12.08
3,93,54,93,55,19.64
3,93,65,94,66,21.19
3,93,66,94,67,21.19
3,93,67,93,68,20.67
3,93,78,94,79,20.29
3,93,86,92,87,12.33
3,93,89,92,90,11.64
3,93,105,93,106,7.20
3,93,108,92,109,12.36
3,93,109,92,110,14.67
3,93,111,93,112,14.12
3,93,121,94,120,8.04
3,94,35,94,36,35.91
3,94,54,94,55,19.87
3,94,58,95,59,19.90
3,94,59,95,60,19.63
3,94,60,95,61,19.35
3,94,61,95,62,19.26
3,94,62,95,63,19.89
3,94,63,95,64,20.81
3,94,82,93,81,15.52
3,94,87,93,88,11.35
3,94,90,94,91,12.87
3,94,111,94,112,16.18
3,95,35,95,36,35.27
3,95,39,94,40,19.98
3,95,53,96,54,20.48
3,95,58,96,59,20.08
3,95,66,94,67,18.91
3,95,74,95,75,16.66
3,95,81,94,80,16.97
3,95,115,94,116,13.86
3,95,117,95,118,16.65
3,95,123,96,124,7.31
3,96,40,95,40,22.64
3,96,42,95,43,15.94
3,96,52,96,53,23.40
3,96,111,95,112,13.86
3,97,42,96,43,18.96
3,97,43,97,44,17.93
3,97,54,97,55,23.28
3,97,63,96,64,15.32
3,97,64,96,65,14.66
3,97,70,98,71,19.60
3,97,73,98,74,20.22
3,97,113,97,114,11.18
3,98,43,98,44,22.69
3,98,83,97,84,14.83
3,98,117,98,118,11.78
3,99,45,99,46,24.13
3,99,57,98,58,21.02
3,99,66,100,67,15.67
3,99,68,100,69,21.93
3,99,115,99,116,10.39
3,99,123,100,123,5.59
3,100,59,99,60,18.78
3,100,65,100,66,17.57
3,100,77,99,77,18.24
3,100,78,99,78,17.83
3,100,121,100,122,8.69
3,101,47,101,48,25.03
3,101,56,100,57,25.44
3,101,57,100,58,22.98
3,101,62,101,63,16.36
3,101,72,100,73,14.37
3,101,73,100,73,21.67
3,101,76,100,76,19.07
3,102,47,101,48,25.13
3,102,48,101,49,24.86
3,102,61,102,62,17.03
3,102,71,101,71,15.36
3,103,48,102,49,27.40
3,103,49,102,50,25.74
3,103,60,103,61,22.12
3,103,75,102,75,22.35
3,104,49,103,50,29.18
3,104,58,104,59,26.18
3,105,58,105,59,26.74
3,105,74,104,74,19.60
3,106,53,107,54,18.63
3,106,54,107,55,18.09
3,106,57,106,58,26.76
3,107,50,107,51,26.60
3,107,73,106,73,20.45
3,108,50,108,51,27.01
3,109,50,109,51,27.12
3,109,71,108,71,24.59
3,110,51,110,52,27.89
3,111,69,110,69,33.57
3,111,72,110,72,26.54
3,112,55,112,56,25.61
3,112,57,111,58,20.55
3,115,56,114,57,31.78
3,115,62,114,62,32.27
3,115,63,114,63,33.12
3,115,64,114,64,34.24
3,115,65,114,65,34.44
3,115,66,114,66,33.62
3,115,67,114,67,32.67
3,115,68,114,68,32.11
3,116,57,115,57,30.01
3,116,58,115,58,30.60
3,116,59,115,59,31.03
3,116,60,115,60,31.75
3,116,61,115,61,32.19
4,50,81,50,82,13.78
4,51,81,51,82,16.90
4,52,74,52,75,19.75
4,52,79,52,80,25.62
4,53,83,53,84,13.11
4,53,91,54,90,3.53
4,55,82,55,83,19.18
4,56,69,56,70,32.93
4,56,97,57,98,14.43
4,56,99,57,100,11.17
4,57,82,57,83,23.16
4,57,96,58,97,14.99
4,58,95,59,96,15.32
4,59,64,60,65,40.24
4,59,99,60,100,9.15
4,60,85,60,86,14.27
4,60,96,61,97,13.62
4,60,98,61,99,10.34
4,60,104,61,105,6.64
4,61,69,62,70,33.87
4,61,75,61,76,33.29
4,61,79,62,80,22.25
4,61,80,62,81,27.71
4,61,88,62,88,9.33
4,61,106,62,106,2.93
4,62,65,62,66,35.37
4,62,71,63,72,33.32
4,62,78,63,79,20.80
4,62,82,63,83,23.55
4,62,104,63,105,6.68
4,63,66,63,67,37.06
4,63,73,64,74,32.31
4,63,74,64,75,30.06
4,63,80,63,81,27.58
4,63,94,64,94,18.73
4,63,97,64,98,12.18
4,63,98,64,98,10.90
4,64,67,64,68,37.97
4,65,68,65,69,36.82
4,65,92,66,92,18.45
4,65,96,66,97,11.27
4,66,68,66,69,37.37
4,66,86,65,86,24.53
4,67,69,67,70,35.31
4,67,78,67,79,20.21
4,67,90,66,91,17.94
4,67,95,68,96,16.42
4,67,100,68,100,7.32
4,67,106,68,105,3.95
4,68,56,68,57,36.37
4,68,62,69,62,32.79
4,68,89,68,90,16.45
4,68,110,69,110,1.98
4,69,63,70,63,33.65
4,69,72,68,73,36.01
4,69,89,69,90,15.71
4,69,98,70,98,17.55
4,69,106,70,106,9.44
4,69,112,70,112,1.34
4,70,60,70,61,36.12
4,70,94,70,95,13.35
4,71,90,71,91,15.51
4,71,106,72,105,10.91
4,72,54,73,55,35.38
4,73,57,74,57,29.27
4,73,59,73,60,36.45
4,73,69,74,70,34.53
4,73,95,73,96,15.90
4,74,47,75,47,13.54
4,74,77,75,77,33.43
4,74,87,75,87,18.18
4,75,56,76,57,32.45
4,75,64,75,65,35.73
4,75,83,76,84,34.90
4,75,89,76,89,19.64
4,75,94,76,95,13.15
4,75,95,76,96,12.70
4,75,101,76,101,19.39
4,75,106,76,105,15.01
4,76,53,77,54,29.37
4,76,54,77,55,31.07
4,76,56,77,57,32.33
4,76,65,77,66,27.87
4,76,74,77,75,38.53
4,76,82,77,83,31.70
4,76,102,77,102,18.60
4,76,106,77,105,15.87
4,77,50,78,50,32.35
4,77,53,78,54,28.09
4,77,68,78,68,33.46
4,77,74,78,75,33.65
4,77,77,78,77,30.05
4,77,84,78,85,29.28
4,77,88,78,89,13.28
4,77,91,78,91,18.69
4,77,106,78,105,17.87
4,78,45,79,46,17.03
4,78,53,79,54,28.69
4,78,62,79,63,29.38
4,78,79,79,79,25.48
4,78,110,79,109,9.35
4,79,47,80,48,34.29
4,79,75,79,76,29.89
4,79,80,80,81,27.06
4,79,94,80,95,18.05
4,79,107,80,106,19.74
4,80,45,81,46,27.47
4,80,54,81,55,31.68
4,80,63,81,64,29.99
4,80,114,81,115,12.55
4,81,63,82,64,29.36
4,81,67,81,68,22.58
4,81,84,81,85,12.37
4,81,108,82,107,15.46
4,82,41,83,41,18.02
4,82,42,83,43,17.52
4,82,44,83,45,31.36
4,82,63,83,64,26.22
4,82,81,83,82,16.93
4,82,87,82,88,12.01
4,82,99,83,99,16.15
4,82,108,83,107,19.60
4,82,117,83,117,10.46
4,83,40,84,40,24.98
4,83,79,83,80,24.90
4,83,108,84,107,23.52
4,84,39,85,39,30.87
4,84,48,85,49,25.71
4,84,53,85,53,23.22
4,84,90,84,91,8.77
4,84,108,85,107,28.33
4,85,55,86,56,17.16
4,85,76,86,77,27.95
4,86,30,86,31,27.71
4,86,35,87,36,35.62
4,86,37,87,38,29.78
4,86,86,86,87,10.35
4,86,99,85,99,13.02
4,86,119,87,120,11.43
4,87,28,87,29,34.24
4,87,39,88,40,16.93
4,87,97,86,98,12.36
4,87,100,86,101,13.96
4,87,101,86,102,14.36
4,87,113,88,112,30.13
4,88,107,87,108,19.89
4,88,108,87,108,19.22
4,89,31,89,32,38.66
4,89,39,89,40,13.46
4,89,76,88,77,20.37
4,90,51,89,51,20.73
4,90,108,89,109,17.22
4,91,72,91,73,19.64
4,91,89,90,90,11.15
4,91,99,91,100,9.44
4,91,118,92,118,15.43
4,92,49,91,49,28.75
4,92,87,91,88,13.74
4,92,90,91,91,10.70
4,92,109,92,110,16.69
4,93,72,92,72,16.15
4,93,88,92,89,12.76
4,93,112,92,113,11.37
4,94,36,94,37,32.51
4,94,46,93,47,34.52
4,94,55,94,56,21.87
4,94,112,94,113,12.80
4,94,116,94,117,17.52
4,94,120,95,120,12.68
4,95,40,94,40,17.73
4,95,43,94,44,19.14
4,95,59,96,60,19.94
4,95,60,95,61,17.88
4,95,78,95,79,16.92
4,96,37,95,38,34.96
4,96,43,95,44,15.08
4,96,53,96,54,22.06
4,96,64,95,64,19.77
4,96,65,95,65,19.45
4,96,124,97,124,6.21
4,97,44,97,45,16.96
4,97,55,97,56,22.80
4,97,79,96,78,17.56
4,97,114,97,115,11.74
4,98,44,98,45,22.07
4,98,58,97,58,18.70
4,98,71,98,72,26.46
4,99,46,99,47,22.96
4,99,60,98,61,17.91
4,99,77,98,77,20.95
4,99,116,99,117,10.22
4,100,57,99,58,22.66
4,100,58,99,59,21.07
4,100,66,101,67,18.36
4,100,67,101,68,22.30
4,100,69,101,70,26.51
4,100,76,99,76,18.06
4,101,43,101,44,29.68
4,101,49,100,50,22.62
4,101,63,101,64,19.88
4,102,49,101,50,23.60
4,102,50,101,51,22.72
4,102,62,102,63,17.58
4,102,75,101,75,20.32
4,103,50,102,51,25.16
4,103,61,103,62,18.52
4,104,59,104,60,26.28
4,105,59,105,60,27.56
4,106,58,106,59,26.86
4,106,73,105,73,18.61
4,107,51,107,52,27.50
4,108,51,108,52,27.53
4,108,71,107,70,24.14
4,109,51,109,52,27.59
4,110,52,110,53,26.46
4,110,69,109,69,31.29
4,110,72,109,72,23.59
4,111,50,111,51,28.32
4,111,58,110,59,23.24
4,114,62,113,62,30.76
4,114,63,113,63,33.30
4,114,64,113,64,35.54
4,114,65,113,65,36.26
4,114,66,113,66,36.57
4,114,67,113,67,37.02
4,114,68,113,68,36.99
4,115,57,114,57,31.69
4,115,58,114,58,31.79
4,115,59,114,59,31.59
4,115,60,114,60,31.80
4,115,61,114,61,31.94
5,50,82,51,83,10.47
5,51,82,52,83,13.56
5,52,75,53,76,19.41
5,52,80,52,81,21.72
5,53,84,54,85,10.62
5,54,90,55,89,13.04
5,55,83,55,84,17.58
5,57,83,58,84,22.02
5,57,98,58,99,12.85
5,58,97,59,98,13.29
5,59,61,60,62,36.61
5,59,96,60,97,15.23
5,60,65,60,66,36.82
5,60,100,61,101,7.40
5,61,57,62,57,31.27
5,61,74,62,75,32.37
5,61,97,62,98,10.84
5,61,99,62,100,7.88
5,61,105,62,106,6.43
5,62,70,63,71,31.81
5,62,80,63,81,28.87
5,62,81,63,82,28.71
5,63,67,63,68,38.01
5,63,72,64,73,34.97
5,63,79,64,80,24.88
5,63,105,64,105,4.79
5,64,57,64,58,34.02
5,64,68,64,69,37.62
5,64,74,65,75,28.64
5,64,75,64,76,28.19
5,64,94,65,94,19.01
5,65,69,65,70,36.45
5,66,69,66,70,35.55
5,67,70,67,71,34.06
5,68,57,69,58,34.57
5,68,90,68,91,17.01
5,68,100,69,99,8.25
5,69,90,69,91,17.32
5,69,110,70,110,2.03
5,70,61,70,62,34.77
5,70,64,71,64,35.57
5,70,95,71,96,12.38
5,70,112,71,111,2.07
5,71,82,72,83,26.97
5,71,85,72,86,26.42
5,71,91,71,92,14.61
5,72,51,73,52,28.03
5,73,55,74,56,31.61
5,73,96,73,97,15.92
5,74,70,75,70,34.91
5,74,98,74,99,16.95
5,75,47,76,47,16.67
5,76,84,77,85,31.65
5,76,89,77,89,20.23
5,76,95,77,96,14.29
5,76,96,77,97,12.54
5,76,105,77,104,16.75
5,77,54,78,55,29.16
5,77,55,78,56,30.41
5,77,57,78,58,28.46
5,77,83,78,84,33.05
5,77,105,78,104,19.86
5,78,54,79,55,28.60
5,78,68,79,69,26.96
5,78,75,79,76,30.70
5,78,85,79,86,22.52
5,78,89,79,90,10.78
5,78,91,79,92,14.16
5,78,105,79,104,25.03
5,79,46,80,47,28.82
5,79,54,80,55,30.74
5,79,63,80,64,30.13
5,79,109,80,108,12.40
5,80,98,81,98,11.57
5,80,106,80,105,27.34
5,81,46,82,47,33.34
5,81,52,82,52,31.44
5,81,55,82,56,29.04
5,81,64,82,65,28.79
5,81,68,81,69,23.12
5,81,85,81,86,10.59
5,81,115,82,116,14.94
5,82,64,83,65,25.36
5,82,88,83,89,10.57
5,82,107,83,107,18.69
5,83,41,84,41,22.08
5,83,43,84,44,30.06
5,83,45,84,46,34.69
5,83,64,83,65,21.13
5,83,80,83,81,21.67
5,83,117,84,117,10.55
5,84,40,85,40,28.11
5,84,91,84,92,8.63
5,84,107,85,107,27.72
5,85,49,86,50,22.01
5,85,53,86,54,17.08
5,85,81,85,82,17.55
5,85,111,86,111,29.55
5,86,31,86,32,36.06
5,86,56,87,57,12.86
5,86,59,86,60,7.90
5,86,87,86,88,9.49
5,86,98,85,99,14.75
5,86,101,85,102,15.93
5,86,102,86,103,18.62
5,87,29,87,30,30.68
5,87,35,87,36,33.12
5,87,74,87,75,23.10
5,87,87,87,88,9.48
5,87,120,88,121,12.67
5,88,72,88,73,24.25
5,89,32,89,33,44.84
5,89,40,89,41,14.42
5,89,109,88,110,18.85
5,89,114,90,114,31.92
5,90,90,89,91,8.93
5,91,32,91,33,41.09
5,91,39,91,40,26.17
5,91,45,91,46,18.10
5,91,49,90,49,17.17
5,91,88,90,89,11.76
5,91,91,90,92,9.30
5,91,95,90,96,8.14
5,91,100,91,101,8.35
5,92,89,91,90,10.98
5,92,113,92,114,16.82
5,93,55,94,56,21.22
5,93,81,92,82,11.04
5,94,44,93,45,31.97
5,94,79,93,80,15.75
5,95,36,94,37,33.53
5,95,44,94,45,23.11
5,95,112,94,113,14.34
5,95,118,96,119,13.18
5,97,45,97,46,17.44
5,97,49,97,50,18.93
5,97,56,97,57,20.74
5,97,84,97,85,19.04
5,97,115,97,116,14.46
5,97,124,98,124,6.06
5,98,45,98,46,20.86
5,98,61,97,62,15.53
5,98,72,99,73,26.42
5,98,77,97,77,21.77
5,99,58,98,59,19.66
5,99,59,98,60,18.67
5,99,76,98,76,21.71
5,99,78,98,78,20.46
5,99,117,99,118,11.20
5,100,71,100,72,21.86
5,101,44,100,45,29.32
5,101,50,100,51,21.39
5,101,51,100,52,22.10
5,101,64,101,65,20.75
5,101,75,100,75,19.59
5,102,51,101,52,22.76
5,102,63,102,64,20.96
5,103,62,103,63,19.02
5,104,60,104,61,23.31
5,105,60,105,61,24.56
5,105,73,104,74,19.09
5,106,59,106,60,27.64
5,107,52,107,53,26.11
5,108,52,108,53,26.53
5,109,52,109,53,26.38
5,109,69,108,69,29.53
5,109,72,108,72,22.78
5,110,53,110,54,22.28
5,110,59,110,60,26.82
5,113,62,112,62,35.78
5,113,63,112,63,37.74
5,113,64,112,64,37.83
5,113,65,112,65,37.96
5,113,66,112,66,38.37
5,113,67,112,67,38.49
5,113,68,112,68,37.76
5,114,58,113,58,29.77
5,114,59,113,59,29.06
5,114,60,113,60,29.55
5,114,61,113,61,29.89
5,114,70,113,70,35.09
6,51,83,52,84,11.91
6,52,81,52,82,16.77
6,57,100,58,101,8.75
6,58,99,59,100,10.17
6,59,98,60,99,10.20
6,60,97,61,98,11.26
6,61,83,61,84,21.08
6,61,101,62,102,7.06
6,62,75,62,76,32.51
6,62,98,63,99,9.63
6,62,100,63,101,7.72
6,63,68,63,69,37.27
6,63,71,64,72,31.73
6,64,69,64,70,37.10
6,64,73,65,74,28.10
6,64,105,65,105,4.17
6,65,70,65,71,35.92
6,65,94,66,93,17.21
6,66,56,67,57,36.05
6,66,70,65,71,34.10
6,66,91,66,92,14.57
6,67,71,67,72,34.57
6,68,80,67,81,20.95
6,68,91,68,92,13.98
6,68,105,69,105,7.29
6,69,91,69,92,15.11
6,69,99,70,98,18.85
6,70,62,71,63,30.17
6,70,110,71,109,3.47
6,71,92,71,93,12.81
6,71,96,72,97,14.60
6,73,52,74,53,31.79
6,74,56,75,57,30.96
6,74,74,75,75,35.23
6,76,47,77,47,19.70
6,77,85,78,86,24.37
6,77,96,78,96,17.86
6,77,104,78,104,19.15
6,78,55,79,56,29.67
6,78,56,79,57,28.68
6,78,77,79,78,26.16
6,78,84,79,85,26.94
6,79,55,80,56,30.85
6,80,47,81,48,34.90
6,80,55,81,56,31.18
6,80,64,81,65,30.15
6,80,108,80,107,15.39
6,81,69,80,70,24.24
6,81,86,81,87,10.13
6,82,47,83,48,32.61
6,82,56,83,56,24.84
6,82,65,83,66,21.67
6,83,81,83,82,18.80
6,84,41,85,41,26.77
6,84,44,85,45,36.41
6,84,92,85,93,9.73
6,84,115,85,116,13.93
6,85,40,86,41,24.70
6,85,82,85,83,13.01
6,86,50,87,51,19.49
6,86,54,87,55,12.73
6,86,60,86,61,8.21
6,86,88,87,89,9.41
6,87,30,87,31,29.59
6,87,57,87,58,7.54
6,87,88,87,89,8.78
6,88,29,88,30,32.15
6,88,49,88,50,16.65
6,88,121,89,121,11.83
6,89,41,90,42,13.77
6,89,91,88,92,9.19
6,90,85,89,86,13.14
6,90,89,89,89,10.57
6,90,92,89,93,7.51
6,90,96,89,97,6.35
6,91,90,90,91,10.30
6,91,101,90,102,7.70
6,93,45,92,46,35.45
6,93,64,94,65,22.64
6,93,106,92,107,7.69
6,94,45,93,46,33.24
6,94,91,93,92,11.66
6,94,117,94,118,13.76
6,95,75,95,76,22.61
6,97,46,98,47,18.39
6,97,62,96,63,14.93
6,97,116,97,117,13.67
6,98,46,98,47,20.59
6,98,59,97,60,17.63
6,98,60,97,61,17.11
6,98,76,97,77,15.43
6,98,78,97,77,21.01
6,98,124,99,124,4.74
6,99,118,99,119,13.21
6,100,51,100,52,20.43
6,100,75,99,75,18.93
6,101,52,100,53,22.91
6,101,65,101,66,19.52
6,102,45,101,46,26.91
6,102,64,102,65,22.11
6,103,51,102,52,24.74
6,103,63,103,64,21.69
6,104,61,104,62,19.26
6,105,61,105,62,19.24
6,106,60,106,61,25.13
6,107,53,107,54,21.40
6,108,53,108,54,22.63
6,108,69,107,69,30.49
6,108,72,107,72,22.13
6,109,53,109,54,22.54
6,110,54,110,55,20.15
6,112,62,111,62,38.88
6,112,63,111,63,40.29
6,112,64,111,64,39.57
6,112,65,111,65,38.55
6,112,66,111,66,37.12
6,112,67,111,67,35.85
6,112,68,111,68,35.10
6,113,58,112,59,25.43
6,113,59,112,60,26.39
6,113,60,112,60,29.50
6,113,61,112,61,32.84
6,113,70,112,70,33.15
7,51,85,52,85,9.08
7,52,82,52,83,13.50
7,54,85,54,86,10.58
7,55,88,56,89,11.49
7,56,70,56,71,33.46
7,58,101,59,102,6.82
7,59,100,60,101,7.70
7,60,99,61,100,8.92
7,61,84,61,85,17.09
7,61,98,62,99,9.92
7,62,57,63,58,32.18
7,62,76,63,77,30.43
7,62,102,63,103,7.61
7,63,69,63,70,34.63
7,64,70,64,71,34.67
7,66,97,67,97,11.23
7,67,72,67,73,32.34
7,68,92,67,93,12.88
7,69,92,69,93,12.82
7,69,105,70,105,7.86
7,71,64,72,64,31.27
7,71,93,71,94,12.19
7,71,109,72,108,6.90
7,72,86,73,86,25.13
7,72,97,73,98,16.57
7,74,53,75,54,32.17
7,75,70,76,70,36.15
7,75,75,76,75,36.09
7,75,77,76,78,33.52
7,77,47,78,48,21.72
7,77,97,78,97,14.64
7,78,50,79,50,33.30
7,78,86,79,87,18.76
7,78,96,79,96,18.88
7,79,56,80,57,29.57
7,79,57,80,58,27.52
7,79,78,80,79,20.93
7,80,48,81,49,34.14
7,80,56,81,57,29.36
7,81,48,82,49,31.14
7,81,56,82,57,26.83
7,81,65,82,66,25.46
7,81,87,81,88,11.65
7,81,98,82,98,12.50
7,82,52,83,52,29.82
7,83,66,84,67,16.93
7,85,41,86,42,26.90
7,86,41,87,41,23.76
7,86,111,87,110,33.76
7,87,31,87,32,37.07
7,87,51,88,52,12.27
7,87,55,88,56,10.17
7,88,30,88,31,30.56
7,88,73,88,74,21.75
7,88,92,87,92,11.70
7,89,89,88,88,10.62
7,89,93,88,94,8.37
7,89,97,88,98,10.52
7,90,91,89,92,8.40
7,90,102,89,103,10.60
7,92,114,91,115,16.33
7,92,118,93,118,13.14
7,93,46,92,46,35.05
7,93,47,92,47,33.32
7,93,92,93,93,9.74
7,95,38,94,38,23.23
7,95,76,96,77,25.34
7,96,63,95,64,17.69
7,96,119,97,120,12.28
7,97,50,98,51,18.66
7,97,60,96,60,16.00
7,97,61,96,62,14.50
7,97,117,98,118,11.04
7,98,74,98,75,19.57
7,99,75,98,75,17.06
7,99,119,99,120,13.32
7,99,124,100,124,4.95
