ACC,YI,XI,DS_YI,DS_XI,SLOPE
7,100,53,99,54,22.40
7,101,46,100,47,24.52
7,101,66,101,67,20.21
7,102,65,102,66,20.93
7,103,64,103,65,22.91
7,104,62,104,63,19.98
7,105,62,105,63,19.87
7,106,61,106,62,19.71
7,107,69,106,69,28.13
7,107,72,106,72,21.31
7,108,54,108,55,19.82
7,109,54,109,55,20.13
7,110,55,110,56,20.70
7,111,51,111,52,28.69
7,111,62,110,62,34.90
7,111,63,110,63,36.16
7,111,64,110,64,37.31
7,111,65,110,65,38.37
7,111,66,110,66,38.97
7,111,67,110,67,38.10
7,111,68,110,68,35.79
7,112,56,111,57,22.26
7,112,59,111,60,26.10
7,112,61,111,61,34.79
7,112,70,111,70,32.99
8,52,85,53,86,10.22
8,59,102,60,103,6.98
8,60,66,60,67,35.50
8,60,101,61,102,7.16
8,61,76,62,77,31.20
8,61,85,61,86,12.11
8,61,100,62,101,6.58
8,62,99,63,99,8.01
8,63,103,64,104,6.75
8,64,76,65,77,26.71
8,67,73,67,74,26.52
8,67,97,68,97,19.99
8,68,70,68,71,35.95
8,69,93,69,94,11.79
8,70,105,71,105,9.23
8,70,106,71,105,9.55
8,71,94,71,95,15.76
8,71,111,72,111,4.44
8,72,83,72,84,34.08
8,72,108,73,107,10.27
8,75,54,76,55,31.71
8,78,48,79,49,32.77
8,78,97,79,97,13.64
8,79,50,80,50,33.59
8,79,96,80,96,14.48
8,80,57,81,58,26.68
8,80,58,81,59,25.61
8,80,95,81,96,9.28
8,81,49,82,49,30.90
8,81,57,82,58,24.22
8,81,88,81,89,10.75
8,82,57,83,58,22.41
8,82,66,82,67,19.60
8,82,116,83,116,14.95
8,83,56,84,56,23.52
8,85,39,86,39,27.16
8,85,116,86,116,11.00
8,86,32,87,33,36.83
8,86,77,86,78,26.12
8,87,92,86,92,14.98
8,88,31,87,32,36.30
8,88,74,88,75,20.06
8,88,94,87,95,10.61
8,88,98,87,99,12.40
8,89,92,88,93,8.85
8,89,103,88,104,13.17
8,91,33,91,34,37.73
8,92,47,91,48,23.82
8,92,70,92,71,17.61
8,92,107,91,108,12.18
8,93,118,94,119,7.85
8,94,65,94,66,16.51
8,96,62,95,63,14.44
8,99,120,99,121,10.85
8,100,45,100,46,26.04
8,100,47,100,48,24.63
8,101,48,100,49,24.50
8,101,70,101,71,20.59
8,102,66,102,67,21.21
8,103,65,103,66,21.77
8,104,63,104,64,22.10
8,105,63,105,64,22.46
8,106,62,106,63,18.59
8,106,69,105,69,20.65
8,106,72,105,71,18.81
8,108,55,108,56,23.13
8,109,55,109,56,22.43
8,110,56,110,57,21.83
8,110,62,109,62,25.34
8,110,63,109,63,24.10
8,110,64,109,64,25.08
8,110,65,109,65,29.08
8,110,66,109,66,32.96
8,110,67,109,67,34.52
8,110,68,109,68,33.88
8,111,61,110,61,32.49
8,111,70,110,70,32.34
9,53,76,54,77,26.32
9,60,62,60,63,37.39
9,60,103,61,104,6.20
9,61,86,62,87,10.12
9,61,102,62,103,7.05
9,62,77,63,78,24.25
9,62,101,63,101,8.36
9,63,77,64,78,23.86
9,64,58,65,59,32.65
9,67,74,67,75,24.40
9,67,81,66,82,19.33
9,67,93,67,94,12.49
9,69,94,68,95,12.05
9,71,95,72,96,14.84
9,72,111,73,111,5.47
9,73,60,73,61,37.45
9,73,107,74,106,11.25
9,74,57,75,57,29.35
9,76,55,77,56,32.62
9,76,70,77,71,35.43
9,77,66,78,67,23.82
9,79,69,80,70,24.77
9,79,97,80,97,12.70
9,81,58,82,59,23.60
9,81,59,82,60,25.67
9,81,89,81,90,8.73
9,81,96,82,96,8.70
9,82,58,83,59,21.82
9,82,67,83,68,19.93
9,83,58,84,59,21.49
9,84,46,85,47,28.65
9,86,42,87,43,24.63
9,86,61,86,62,10.19
9,87,41,88,42,19.57
9,87,95,86,96,12.71
9,87,99,86,100,13.32
9,88,75,88,76,23.36
9,88,93,87,93,10.96
9,88,104,87,105,19.62
9,88,112,89,113,29.09
9,89,33,89,34,39.73
9,91,108,91,109,16.41
9,92,110,92,111,14.27
9,94,40,93,41,18.84
9,95,61,95,62,15.12
9,96,54,96,55,23.12
9,96,77,96,78,17.14
9,97,85,97,86,14.12
9,99,73,99,74,17.54
9,99,121,100,122,6.99
9,100,48,100,49,23.86
9,102,52,101,53,23.91
9,102,67,102,68,25.24
9,103,66,103,67,22.11
9,104,64,104,65,23.24
9,105,64,105,65,24.46
9,105,69,104,69,22.94
9,105,71,104,70,23.64
9,106,63,106,64,22.30
9,108,56,108,57,25.13
9,109,56,109,57,24.09
9,109,63,108,63,19.28
9,109,64,108,64,20.28
9,109,65,108,65,21.99
9,109,66,108,66,24.18
9,109,67,108,67,26.72
9,109,68,108,68,29.30
9,110,57,110,58,22.62
9,110,61,109,62,24.74
9,110,70,109,70,28.79
9,114,57,113,57,30.36
10,55,89,56,89,14.62
10,56,71,55,72,34.26
10,58,84,59,85,22.78
10,61,104,62,105,6.74
10,62,87,63,88,18.87
10,62,103,63,104,6.47
10,63,78,64,79,20.75
10,64,78,64,79,21.11
10,64,98,65,98,11.14
10,67,75,67,76,26.10
10,69,58,69,59,35.60
10,74,106,75,105,13.67
10,77,56,78,57,29.73
10,77,71,78,72,34.78
10,79,92,80,93,13.70
10,80,97,81,97,10.29
10,81,90,81,91,9.00
10,82,59,82,60,24.48
10,83,59,84,60,22.26
10,83,89,83,90,9.80
10,84,56,85,56,21.35
10,84,59,85,60,20.68
10,85,45,86,45,25.11
10,85,47,86,48,20.97
10,86,96,85,96,16.95
10,86,100,85,101,12.98
10,86,103,86,104,16.94
10,86,116,87,116,9.51
10,87,43,87,44,19.66
10,87,75,87,76,24.84
10,87,93,86,93,13.60
10,87,110,88,111,22.37
10,88,42,88,43,12.58
10,88,76,88,77,23.60
10,89,121,90,122,13.85
10,91,46,90,47,15.59
10,92,111,91,112,12.35
10,93,93,93,94,8.54
10,100,46,99,47,24.40
10,102,68,102,69,27.26
10,103,67,103,68,26.16
10,104,65,104,66,22.50
10,104,70,103,70,26.38
10,104,74,103,74,23.08
10,105,65,105,66,23.05
10,106,64,106,65,24.74
10,108,57,108,58,23.08
10,108,64,107,65,18.86
10,108,65,107,65,23.49
10,108,66,107,66,25.07
10,108,67,107,67,27.07
10,108,68,107,68,29.63
10,109,57,109,58,22.97
10,109,70,108,70,27.33
10,111,52,111,53,27.42
11,60,63,61,64,40.28
11,62,105,63,106,5.83
11,62,106,63,107,4.33
11,63,104,64,104,6.51
11,65,98,66,98,9.68
11,67,57,67,58,32.83
11,67,76,67,77,23.64
11,68,71,68,72,36.58
11,72,84,73,85,31.74
11,73,61,74,62,34.25
11,73,86,74,86,22.23
11,75,105,76,104,15.32
11,78,57,79,58,27.34
11,78,72,79,73,33.38
11,79,49,80,50,35.18
11,79,76,80,77,24.60
11,79,85,79,86,17.67
11,80,93,81,94,9.70
11,80,107,81,106,20.67
11,81,91,81,92,10.08
11,83,48,84,49,30.26
11,83,107,84,106,21.30
11,83,116,84,117,12.34
11,84,60,84,61,20.51
11,85,99,84,100,13.04
11,85,101,85,102,14.28
11,85,107,86,107,25.00
11,86,48,87,49,19.78
11,86,62,86,63,14.45
11,86,78,86,79,23.81
11,86,93,85,94,12.00
11,87,36,87,37,29.44
11,87,44,87,45,18.70
11,87,76,87,77,26.43
11,87,116,88,116,14.57
11,89,34,88,35,31.29
11,91,34,91,35,35.43
11,91,109,90,110,14.95
11,91,112,90,113,18.14
11,94,37,93,38,24.25
11,94,38,93,38,16.05
11,94,56,95,57,21.50
11,94,113,93,114,10.16
11,96,55,96,56,23.49
11,97,86,96,87,8.62
11,100,124,101,124,4.93
11,103,68,103,69,24.12
11,103,70,102,70,18.36
11,103,74,102,74,24.15
11,104,66,105,67,23.80
11,105,66,105,67,21.09
11,107,54,107,55,19.17
11,107,66,106,66,23.69
11,107,67,106,67,25.00
11,107,68,106,68,26.38
11,108,58,108,59,26.06
11,108,70,107,70,28.17
11,109,58,109,59,25.37
12,53,86,54,86,12.11
12,59,85,60,86,16.23
12,60,67,61,68,35.76
12,63,58,64,59,33.41
12,63,106,63,107,3.76
12,65,59,66,60,31.35
12,66,98,67,98,9.07
12,68,72,68,73,33.68
12,69,59,69,60,35.86
12,72,96,73,97,15.85
12,73,111,74,110,5.50
12,76,75,77,75,34.42
12,76,78,77,78,31.29
12,79,58,80,59,26.73
12,79,73,80,74,29.69
12,81,92,81,93,9.51
12,83,65,84,66,17.22
12,83,82,84,83,15.40
12,83,90,83,91,9.35
12,84,49,85,50,25.77
12,84,61,84,62,18.20
12,85,56,86,57,17.43
12,86,39,87,40,22.14
12,86,63,86,64,16.78
12,87,49,88,50,21.21
12,87,77,87,78,24.44
12,88,43,88,44,13.89
12,90,110,89,111,16.86
12,90,122,91,122,7.67
12,93,94,93,95,6.64
12,93,114,93,115,15.39
12,95,57,96,58,20.86
12,96,56,97,57,23.54
12,96,87,95,88,8.19
12,98,118,97,119,14.45
12,101,53,100,54,23.71
12,102,74,101,74,22.75
12,106,67,105,67,19.03
12,106,68,105,68,19.97
12,108,59,108,60,27.09
13,67,79,66,80,19.42
13,67,98,68,97,14.59
13,69,60,69,61,34.63
13,74,110,75,109,7.16
13,77,78,78,78,26.58
13,78,104,79,104,16.98
13,80,59,81,60,26.20
13,80,74,80,75,24.01
13,80,96,81,97,8.67
13,81,106,81,105,25.51
13,84,106,85,106,23.89
13,85,50,86,51,22.28
13,85,60,85,61,13.87
13,86,57,87,58,11.29
13,87,40,88,41,18.50
13,87,78,87,79,19.18
13,88,44,89,45,14.56
13,88,116,89,116,26.14
13,91,122,92,122,9.62
13,93,41,92,41,32.81
13,93,95,93,96,5.33
13,95,88,94,89,11.04
13,100,52,99,53,21.43
13,100,54,99,55,23.90
13,101,67,101,68,24.19
13,101,74,100,74,22.31
13,105,68,104,68,19.42
13,108,60,108,61,23.12
13,111,53,111,54,24.01
13,113,57,112,58,25.40
14,52,83,52,84,13.03
14,55,72,55,73,33.56
14,61,68,62,69,35.26
14,65,71,65,72,35.19
14,67,58,67,59,32.21
14,69,61,69,62,32.10
14,75,109,76,109,9.13
14,78,78,79,79,24.95
14,81,60,82,61,26.62
14,83,91,83,92,9.23
14,85,61,85,62,13.63
14,86,45,87,45,16.99
14,86,51,87,52,16.42
14,86,79,86,80,20.53
14,87,105,86,106,19.15
14,90,113,90,114,10.33
14,91,35,91,36,34.88
14,92,41,91,41,31.81
14,92,122,93,122,8.26
14,93,96,93,97,5.89
14,94,89,93,90,12.38
14,97,119,97,120,15.41
14,98,47,98,48,22.05
14,99,55,98,56,22.65
14,100,74,99,74,17.21
14,100,122,101,123,4.42
14,108,61,108,62,18.33
14,112,58,111,59,22.97
14,112,60,111,60,30.02
15,65,72,65,73,32.95
15,73,85,74,86,27.55
15,74,62,74,63,34.77
15,82,61,83,62,23.93
15,83,92,83,93,9.27
15,84,83,84,84,11.17
15,85,62,85,63,14.47
15,85,106,86,107,17.32
15,86,80,86,81,15.72
15,87,37,87,38,23.12
15,87,52,88,53,10.66
15,89,45,90,46,10.78
15,89,111,89,112,12.85
15,89,116,90,115,33.19
15,92,46,91,47,27.06
15,93,90,92,91,11.62
15,93,97,93,98,5.08
15,93,115,93,116,16.85
15,93,122,94,122,7.68
15,98,48,98,49,21.12
15,111,59,110,60,26.69
16,61,64,61,65,37.52
16,63,99,64,100,10.15
16,64,59,65,60,32.02
16,67,59,68,60,34.46
16,83,62,84,63,19.98
16,83,93,84,94,9.16
16,85,63,86,64,16.52
16,88,77,88,78,19.18
16,91,36,91,37,32.32
16,91,47,91,48,14.28
16,92,91,91,92,10.06
16,93,98,92,99,4.48
16,94,122,95,122,6.69
16,96,58,96,59,17.90
16,98,49,98,50,18.00
16,99,47,99,48,23.21
16,107,55,107,56,23.51
17,63,101,64,101,9.46
17,74,63,74,64,36.37
17,75,57,76,57,31.23
17,82,49,83,50,30.29
17,87,32,87,33,40.91
17,90,115,91,116,16.23
17,91,92,90,93,7.94
17,93,116,93,117,14.61
17,95,122,96,121,6.96
17,98,50,98,51,18.26
17,99,48,99,49,21.73
17,107,56,107,57,26.52
17,107,70,106,70,27.89
17,111,54,111,55,22.03
18,55,73,55,74,29.56
18,60,86,61,87,10.74
18,61,65,62,66,34.57
18,64,100,65,101,9.44
18,64,101,65,101,8.43
18,68,60,68,61,34.34
18,68,73,68,74,29.60
18,71,105,72,105,11.52
18,74,64,75,65,30.45
18,76,109,77,108,8.19
18,77,75,78,76,29.91
18,79,86,79,87,13.67
18,80,75,80,76,19.76
18,83,50,84,51,28.75
18,84,84,85,85,10.89
18,84,94,85,95,10.17
18,84,117,85,117,11.64
18,88,78,87,79,16.05
18,90,93,89,94,6.78
18,92,99,92,100,9.61
18,99,49,99,50,19.02
18,101,123,102,124,4.67
18,107,57,107,58,25.28
19,61,87,62,88,9.77
19,73,97,73,98,15.88
19,77,108,78,107,11.43
19,78,76,79,77,29.51
19,84,51,85,52,26.54
19,85,117,86,117,9.33
19,89,94,88,95,8.82
19,92,100,92,101,8.96
19,96,121,97,121,10.40
19,99,50,99,51,18.32
19,100,49,100,50,21.41
19,101,68,102,69,26.88
19,106,70,105,70,23.43
19,107,58,107,59,26.97
19,109,62,108,63,18.12
20,65,60,66,60,30.36
20,78,107,79,106,16.67
20,79,77,80,78,19.70
20,79,79,80,80,23.37
20,86,117,87,118,7.47
20,88,50,88,51,10.55
20,88,95,87,96,10.60
20,91,37,90,38,27.97
20,97,121,98,121,6.69
20,107,59,107,60,27.44
21,55,74,54,75,27.09
21,56,89,57,89,8.67
21,64,104,65,105,5.86
21,68,74,68,75,28.68
21,79,106,80,105,26.35
21,80,50,81,50,32.62
21,82,60,83,61,24.57
21,87,38,88,39,18.98
21,87,58,88,59,5.61
21,87,96,86,97,12.40
21,87,118,88,119,15.35
21,91,116,92,117,9.51
21,105,70,104,69,23.54
21,107,60,107,61,24.55
21,111,55,111,56,20.97
22,64,79,64,80,20.29
22,86,97,85,97,16.33
22,88,119,89,120,17.70
22,92,101,92,102,7.84
22,107,61,107,62,20.00
22,107,65,106,66,21.04
22,111,56,111,57,20.08
23,68,97,69,97,19.20
23,76,57,77,58,31.18
23,81,50,82,51,30.82
23,83,61,84,62,20.83
23,89,120,90,120,16.52
23,92,117,93,117,9.42
23,107,62,108,63,18.37
23,111,60,110,60,29.66
24,52,84,53,85,10.52
24,62,66,62,67,35.01
24,72,105,73,105,11.50
24,82,51,83,52,30.02
24,90,120,91,120,18.16
24,92,102,91,103,7.93
24,93,38,92,39,18.09
25,53,85,54,86,9.51
25,62,88,63,88,19.31
25,63,107,63,108,2.73
25,68,75,68,76,28.39
25,81,97,82,98,8.58
25,88,51,88,52,6.86
25,90,38,90,39,22.91
25,91,103,90,104,9.92
25,91,120,92,120,13.64
25,92,39,91,40,31.84
25,100,50,99,51,19.95
26,54,75,54,76,29.40
26,62,67,62,68,36.18
26,77,58,78,58,28.10
26,90,39,90,40,16.98
26,90,104,89,105,10.41
26,92,120,93,119,7.52
26,98,51,98,52,20.04
27,62,68,62,69,34.12
27,79,87,79,88,11.59
27,87,33,88,34,34.88
27,89,105,88,106,15.24
27,90,40,90,41,15.18
27,98,52,98,53,21.60
28,73,98,74,99,12.87
28,88,106,87,107,19.47
28,90,41,90,42,14.09
28,93,119,94,119,13.62
28,98,53,98,54,21.38
29,68,76,67,77,25.26
29,73,105,74,105,11.32
29,87,107,87,108,15.58
29,98,54,98,55,21.08
30,54,76,54,77,25.55
30,65,105,66,105,4.66
30,88,34,88,35,29.19
30,91,48,90,49,14.34
31,66,105,67,104,4.10
31,74,86,75,87,21.01
31,87,45,88,46,11.01
31,102,69,102,70,21.50
31,111,57,110,58,20.83
32,79,88,79,89,10.54
32,91,40,91,41,22.09
32,104,69,103,69,20.08
33,78,58,79,59,27.10
33,83,52,84,52,27.96
33,87,79,87,80,16.31
33,88,46,88,47,11.30
34,74,105,75,104,12.77
34,79,59,80,60,27.39
34,82,98,83,99,11.42
35,66,60,67,61,28.36
35,79,89,79,90,9.55
35,80,60,81,61,27.27
35,88,47,89,48,21.50
36,81,61,82,62,26.44
36,84,52,85,52,25.32
36,87,80,86,81,14.30
37,75,87,76,88,16.27
37,82,62,83,63,25.17
37,84,62,84,63,16.02
38,65,101,66,101,6.85
38,83,63,84,64,21.09
39,66,101,67,101,5.75
39,94,119,95,120,8.56
40,67,61,68,61,30.10
40,67,101,68,101,6.81
40,67,104,68,104,5.36
40,83,99,84,100,10.23
40,87,108,87,109,6.93
40,90,49,89,50,10.29
41,68,104,69,104,6.48
42,67,77,66,78,17.83
42,69,104,70,104,7.43
42,76,88,77,89,17.44
42,79,90,80,91,8.75
42,110,58,109,59,24.08
43,62,69,63,70,30.54
43,66,78,66,79,19.54
43,68,101,69,101,7.34
43,70,104,71,104,9.27
43,88,35,88,36,28.72
44,54,77,54,78,18.83
44,66,79,66,80,16.23
44,69,101,70,102,6.98
44,88,36,88,37,26.39
45,88,37,88,38,20.75
46,88,38,88,39,16.28
46,95,120,96,120,9.09
46,99,51,99,52,18.83
46,110,60,109,61,25.79
47,54,86,55,87,9.89
47,70,102,71,101,8.30
47,99,52,99,53,20.88
48,55,87,56,88,9.90
48,71,104,72,104,10.81
49,71,101,72,101,10.40
49,77,89,78,90,14.30
50,54,78,54,79,18.49
50,72,104,73,104,12.52
51,72,101,73,100,13.10
52,56,88,57,89,9.00
52,63,70,64,71,30.11
52,73,100,74,99,20.13
52,73,104,74,104,12.54
52,91,41,90,42,19.55
53,86,81,86,82,11.92
54,54,79,54,80,19.97
54,74,104,75,104,12.63
54,78,90,79,91,11.19
55,79,91,80,92,10.08
55,84,63,84,64,16.97
55,109,59,109,60,27.54
56,86,82,85,83,10.78
56,109,60,109,61,23.53
57,85,52,86,52,19.61
58,54,80,54,81,20.27
59,54,81,54,82,17.89
59,66,80,66,81,10.54
60,54,82,54,83,15.56
60,66,81,66,82,13.34
61,54,83,55,84,14.22
61,64,71,64,72,33.58
61,68,61,69,62,30.04
61,86,52,87,53,13.45
62,87,53,88,54,10.71
62,99,53,99,54,20.27
64,85,83,85,84,10.07
65,85,84,85,85,10.11
68,55,84,56,85,13.51
69,64,72,65,73,31.36
69,88,39,88,40,13.43
71,99,54,98,55,19.66
72,66,82,66,83,14.60
73,56,85,57,86,12.71
74,57,86,58,87,12.77
75,58,87,59,87,10.72
75,88,40,88,41,14.91
78,57,89,58,89,5.41
78,59,87,60,88,9.70
78,66,83,65,84,13.26
79,60,88,60,89,8.60
81,58,89,59,89,6.06
81,65,84,65,85,16.72
82,69,62,70,63,27.45
85,65,85,65,86,15.23
85,85,85,85,86,9.27
88,65,73,65,74,28.21
88,70,63,71,63,27.72
88,85,86,85,87,9.79
89,59,89,60,89,8.50
89,85,87,85,88,9.90
89,90,42,90,43,10.40
90,75,104,76,104,15.36
90,85,88,85,89,9.79
90,88,41,89,42,14.60
91,85,89,86,90,9.56
91,89,42,90,43,9.97
93,65,86,65,87,13.38
93,86,90,86,91,8.54
94,65,87,65,88,13.81
95,84,64,84,65,17.68
96,84,65,84,66,13.91
97,65,74,65,75,23.11
97,65,88,65,89,17.06
99,65,89,65,90,16.94
100,71,63,72,64,26.69
101,65,90,65,91,11.63
102,98,55,98,56,20.88
103,76,104,77,103,16.41
104,109,61,108,62,17.63
105,65,75,65,76,20.90
105,77,103,78,103,14.30
106,65,76,65,77,23.17
110,72,64,73,64,26.64
110,84,66,84,67,13.60
116,65,77,65,78,21.22
119,73,64,74,65,25.50
120,108,62,108,63,17.30
121,65,78,65,79,18.81
121,98,56,97,57,18.41
122,65,79,64,80,15.21
126,74,65,75,65,25.95
141,97,57,97,58,17.33
148,97,58,96,59,14.53
152,75,65,76,66,26.10
153,64,80,63,81,15.58
154,76,66,77,67,26.56
159,77,67,78,67,26.15
165,63,81,63,82,22.55
170,96,59,96,60,15.16
172,60,89,61,90,7.73
173,63,82,63,83,16.96
174,78,67,79,68,23.62
175,108,63,107,64,15.95
177,107,64,106,65,19.90
178,61,90,62,90,14.93
179,79,68,80,69,24.27
180,63,83,63,84,14.55
181,80,69,80,70,21.50
182,62,90,63,90,20.54
182,63,84,63,85,13.50
183,63,90,64,90,19.05
184,63,85,63,86,12.74
185,96,60,96,61,11.40
186,90,43,90,44,9.48
186,96,61,95,62,10.89
187,63,86,63,87,11.78
188,63,87,63,88,13.31
188,90,44,90,45,11.28
189,90,45,90,46,13.21
189,106,65,106,66,19.68
201,80,70,81,71,18.76
201,95,62,95,63,14.42
202,81,71,81,72,20.00
206,90,46,90,47,14.06
215,95,63,95,64,15.19
219,90,47,89,48,16.43
225,106,66,105,67,16.59
226,63,88,64,89,13.87
228,64,89,64,90,17.17
233,95,64,95,65,14.71
239,95,65,94,66,15.10
253,94,66,94,67,15.15
257,89,48,89,49,18.38
258,89,49,89,50,8.98
263,105,67,104,68,15.26
265,94,67,93,68,13.59
274,93,68,93,69,16.96
279,104,68,103,69,14.91
282,93,69,93,70,13.04
286,93,70,92,71,13.19
300,92,71,92,72,13.73
301,89,50,89,51,8.23
307,89,51,88,52,10.88
311,92,72,91,73,11.59
321,91,73,91,74,15.68
325,103,69,102,70,12.75
328,91,74,91,75,11.36
330,91,75,90,76,13.57
332,90,76,90,77,17.98
333,90,77,91,78,14.57
338,91,78,91,79,18.18
341,91,79,91,80,16.94
342,88,52,88,53,5.83
342,91,80,90,81,16.38
345,90,81,90,82,14.80
350,90,82,90,83,12.26
351,90,83,89,84,10.29
356,89,84,89,85,11.85
362,88,53,88,54,6.67
370,102,70,101,71,10.78
384,101,71,100,72,11.23
391,100,72,100,73,15.32
400,100,73,99,74,12.91
417,64,90,65,91,13.07
426,99,74,98,75,9.06
432,88,54,88,55,8.04
437,88,55,88,56,8.98
445,98,75,97,76,12.16
448,88,56,88,57,9.21
449,97,76,97,77,20.05
454,88,57,88,58,9.17
457,88,58,88,59,9.06
470,97,77,96,78,11.10
482,88,59,88,60,9.98
485,88,60,88,61,11.22
487,88,61,87,62,12.28
487,96,78,95,79,8.41
488,87,62,87,63,12.95
493,87,63,86,64,16.26
496,95,79,94,80,10.93
502,94,80,93,80,14.22
511,93,80,92,81,14.26
513,92,81,92,82,11.28
521,65,91,66,92,10.33
524,92,82,91,83,10.41
526,86,64,85,65,13.32
527,91,83,90,84,11.73
528,85,65,85,66,11.40
528,90,84,89,85,9.87
534,85,66,84,67,13.49
535,66,92,66,93,9.49
547,66,93,67,94,10.81
560,67,94,68,95,7.93
572,68,95,68,96,10.52
580,68,96,69,97,11.30
607,69,97,70,98,9.82
623,70,98,71,98,9.74
625,71,98,72,98,8.69
626,72,98,73,99,11.30
632,73,99,74,99,13.65
655,84,67,83,68,15.11
667,83,68,83,69,17.98
672,83,69,83,70,18.09
678,83,70,82,71,22.98
684,82,71,81,72,16.26
721,74,99,75,100,6.24
723,75,100,76,100,10.83
730,76,100,76,101,16.68
736,76,101,77,102,9.22
745,77,102,78,103,7.06
856,78,103,79,104,9.42
879,79,104,80,105,7.21
886,89,85,89,86,8.06
889,81,72,81,73,15.75
894,81,73,81,74,14.54
901,89,86,89,87,9.12
902,81,74,81,75,17.38
905,89,87,88,88,11.62
906,81,75,80,76,19.53
912,80,105,81,105,17.08
916,88,88,87,89,9.03
926,80,76,80,77,12.88
931,81,105,82,105,10.25
932,87,89,87,90,8.81
933,82,105,83,104,10.64
934,87,90,86,91,11.78
936,83,104,84,104,16.00
940,84,104,85,105,11.83
941,80,77,80,78,14.75
942,85,105,86,106,12.71
964,80,78,80,79,16.73
974,80,79,80,80,14.24
997,80,80,80,81,14.30
1004,80,81,80,82,16.25
1007,80,82,80,83,17.22
1008,80,83,80,84,17.69
1012,80,84,80,85,15.64
1013,80,85,80,86,12.68
1014,80,86,80,87,10.81
1015,80,87,80,88,11.15
1016,80,88,80,89,10.74
1017,80,89,80,90,9.34
1018,80,90,80,91,8.92
1030,86,91,86,92,8.37
1044,86,92,85,93,9.40
1053,85,93,85,94,8.59
1062,80,91,80,92,9.63
1068,85,94,85,95,9.10
1088,85,95,85,96,10.53
1103,85,96,85,97,11.71
1119,80,92,81,93,9.47
1127,85,97,84,98,11.91
1130,84,98,84,99,7.55
1133,81,93,81,94,8.42
1146,81,94,82,95,8.81
1151,82,95,82,96,9.75
1163,82,96,83,97,8.26
1166,83,97,83,98,8.22
1168,83,98,84,99,8.55
2301,84,99,84,100,7.14
2356,84,100,84,101,5.47
2362,84,101,85,102,8.28
2381,85,102,85,103,10.71
2386,85,103,86,104,8.95
2402,86,104,86,105,13.13
2407,86,105,86,106,9.65
3366,86,106,86,107,5.52
3396,86,107,86,108,7.53
3404,86,108,87,109,19.40
3447,87,109,88,110,10.59
3456,88,110,88,111,5.63
3470,88,111,89,112,13.01
3489,89,112,89,113,4.41
3501,89,113,90,114,20.89
3525,90,114,91,115,4.28
3535,91,115,92,116,4.91
3537,92,116,93,117,6.67
3580,93,117,94,118,6.79
3588,94,118,95,119,6.41
3589,95,119,96,120,5.22
3637,96,120,97,120,5.10
3661,97,120,98,121,5.57
3685,98,121,99,122,4.83
3689,99,122,100,123,4.11
3694,100,123,101,124,4.30
3707,101,124,102,124,3.55
3730,102,124,103,125,4.41
3732,103,125,104,125,3.47
3738,104,125,105,126,3.16
